iter 	 t 	 dt 	 Density[kg/m3] 	 Pressure[Pascal] 	 Temperature[K] 	A 	B 	C 	D 	
322 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
323 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
323 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
323 	 1.5240304284e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-1.2637615869e-18 	2.9547232315e+00 	4.5276768542e-02 	5.9868980800e-13 	
323 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
323 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
324 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
324 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
324 	 1.5288717980e-01 	  2.2517998137e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-4.3182513290e-19 	2.9545804901e+00 	4.5419509921e-02 	5.9868980800e-13 	
324 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
324 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
325 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
325 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
325 	 1.5338257576e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-6.2833118445e-19 	2.9544344363e+00 	4.5565563730e-02 	5.9868980800e-13 	
325 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
325 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
326 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
326 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
326 	 1.5387797172e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-9.1425914629e-19 	2.9542883897e+00 	4.5711610318e-02 	5.9868980800e-13 	
326 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
326 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
327 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
327 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
327 	 1.5437336768e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-1.3303012921e-18 	2.9541423503e+00 	4.5857649687e-02 	5.9868980800e-13 	
327 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
327 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
328 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
328 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
328 	 1.5485750464e-01 	  2.2517998137e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-4.5456163430e-19 	2.9539996370e+00 	4.6000363004e-02 	5.9868980800e-13 	
328 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
328 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
329 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
329 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
329 	 1.5535290060e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-6.6141414272e-19 	2.9538536119e+00 	4.6146388099e-02 	5.9868980800e-13 	
329 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
329 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
330 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
330 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
330 	 1.5584829656e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-9.6239681307e-19 	2.9537075940e+00 	4.6292405976e-02 	5.9868980800e-13 	
330 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
330 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
331 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
331 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
331 	 1.5634369252e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-1.4003444529e-18 	2.9535615834e+00 	4.6438416634e-02 	5.9868980800e-13 	
331 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
331 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
332 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
332 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
332 	 1.5682782948e-01 	  2.2517998137e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-4.7849526030e-19 	2.9534188981e+00 	4.6581101895e-02 	5.9868980800e-13 	
332 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
332 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
333 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
333 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
333 	 1.5732322544e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-6.9623898831e-19 	2.9532729017e+00 	4.6727098282e-02 	5.9868980800e-13 	
333 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
333 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
334 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
334 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
334 	 1.5781862140e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-1.0130690292e-18 	2.9531269125e+00 	4.6873087452e-02 	5.9868980800e-13 	
334 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
334 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
335 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
335 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
335 	 1.5831401735e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-1.4740755333e-18 	2.9529809306e+00 	4.7019069406e-02 	5.9868980800e-13 	
335 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
335 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
336 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
336 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
336 	 1.5879815431e-01 	  2.2517998137e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-5.0368904205e-19 	2.9528382734e+00 	4.7161726616e-02 	5.9868980800e-13 	
336 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
336 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
337 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
337 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
337 	 1.5929355027e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-7.3289743527e-19 	2.9526923057e+00 	4.7307694301e-02 	5.9868980800e-13 	
337 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
337 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
338 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
338 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
338 	 1.5978894623e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-1.0664092441e-18 	2.9525463452e+00 	4.7453654770e-02 	5.9868980800e-13 	
338 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
338 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
339 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
339 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
339 	 1.6028434219e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-1.5516887101e-18 	2.9524003920e+00 	4.7599608025e-02 	5.9868980800e-13 	
339 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
339 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
340 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
340 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
340 	 1.6076847915e-01 	  2.2517998137e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-5.3020932940e-19 	2.9522577628e+00 	4.7742237189e-02 	5.9868980800e-13 	
340 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
340 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
341 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
341 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
341 	 1.6126387511e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-7.7148602655e-19 	2.9521118238e+00 	4.7888176178e-02 	5.9868980800e-13 	
341 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
341 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
342 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
342 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
342 	 1.6175927107e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-1.1225579336e-18 	2.9519658920e+00 	4.8034107952e-02 	5.9868980800e-13 	
342 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
342 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
343 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
343 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
343 	 1.6225466703e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-1.6333883840e-18 	2.9518199675e+00 	4.8180032513e-02 	5.9868980800e-13 	
343 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
343 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
344 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
344 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
344 	 1.6273880399e-01 	  2.2517998137e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-5.5812596564e-19 	2.9516773664e+00 	4.8322633637e-02 	5.9868980800e-13 	
344 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
344 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
345 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
345 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
345 	 1.6323419995e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-8.1210638831e-19 	2.9515314561e+00 	4.8468543935e-02 	5.9868980800e-13 	
345 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
345 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
346 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
346 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
346 	 1.6372959591e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-1.1816629695e-18 	2.9513855530e+00 	4.8614447021e-02 	5.9868980800e-13 	
346 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
346 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
347 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
347 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
347 	 1.6421373287e-01 	  2.2517998137e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-4.0377217837e-19 	2.9512429728e+00 	4.8757027158e-02 	5.9868980800e-13 	
347 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
347 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
348 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
348 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
348 	 1.6470912883e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-5.8751247149e-19 	2.9510970840e+00 	4.8902915983e-02 	5.9868980800e-13 	
348 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
348 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
